SessionID,Time,ItemID
8672130,1408794533.62,214853094
8672130,1408794549.865,214853094
8672130,1408794639.671,214853094
8672130,1408794677.667,214853094
8672130,1408794691.584,214853094
8897330,1408795035.263,214853960
8897330,1408795387.856,214853960
8897330,1408795926.585,214851737
8807735,1408565677.859,214846475
8807735,1408565788.839,214851150
8807735,1408565913.245,214556563
8807735,1408565948.573,214696830
8807735,1408566045.284,214851320
8807735,1408566085.385,214851287
8807735,1408566184.669,214580293
8807735,1408566213.633,214712278
8807735,1408566288.746,214696830
9199745,1409108902.579,214853248
9199745,1409108928.95,214851326
9396975,1409172859.049,214853210
9396975,1409172862.002,214853210
9403155,1409219194.429,214846980
9403155,1409219368.054,214535634
9330720,1409537849.925,214850947
9330720,1409537917.435,214743515
9445000,1409531268.097,214508287
9445000,1409531674.6,214508287
9467640,1409480557.804,214834858
9467640,1409481069.239,214851152
9459505,1409305615.64,214853186
9459505,1409305654.745,214851236
9459505,1409305756.187,214832555
9459505,1409305917.852,214705370
9459505,1409305992.87,214695485
9459505,1409306028.85,214574900
9497680,1409183757.975,214853094
9497680,1409183788.806,214853090
9536720,1409441298.114,214840762
9536720,1409441397.008,214842345
9641210,1409075148.593,214638480
9641210,1409075298.012,214638480
9650525,1409450736.889,214844158
9650525,1409450887.503,214844169
9650525,1409450985.901,214600102
9706560,1409364536.351,214853347
9706560,1409365697.486,214853454
9976365,1410121616.554,214854579
9976365,1410121674.137,214853113
9976365,1410121767.323,214854230
10108085,1409911869.782,214717867
10108085,1409911991.598,214748327
10108085,1409912200.532,214819468
10120790,1410175592.192,214853994
10120790,1410175721.157,214854264
10120790,1410175748.37,214854268
10120790,1410175795.607,214854268
10120790,1410175827.606,214854358
10120790,1410175918.747,214853077
10120790,1410175957.197,214854536
10120790,1410176008.091,214851750
10120790,1410176034.566,214853182
10120790,1410176084.151,214853237
10120790,1410176122.298,214853852
10201025,1410059755.701,214696826
10201025,1410059830.675,214696824
10216125,1410092061.96,214854172
10216125,1410092199.667,214853865
10216125,1410092302.352,214854146
10217690,1409899833.58,214854152
10217690,1409900465.65,214854152
10217690,1409900644.14,214853730
10165890,1410075089.842,214854163
10165890,1410075631.543,214854163
10165890,1410077460.017,214854163
9786495,1409776965.452,214554793
9786495,1409777023.708,214717888
9786495,1409777532.31,214853420
9775850,1410059035.133,214854165
9775850,1410059067.997,214854146
9766895,1410175274.908,214662742
9766895,1410175445.483,214556216
9767300,1410124557.765,214829034
9767300,1410126103.405,214829034
9825890,1410002820.188,214708370
9825890,1410002826.543,214708370
9810340,1410045641.276,214832156
9810340,1410045732.831,214580424
9934045,1410146852.558,214854358
9934045,1410146905.287,214854358
9931640,1410073200.324,214853767
9931640,1410073357.912,214853730
9931640,1410073490.575,214854125
10281275,1410485203.242,214577334
10281275,1410485220.85,214854075
10281275,1410485380.397,214687970
10281275,1410485547.696,214580424
10257315,1410751969.269,214857167
10257315,1410752385.514,214821330
10305065,1410677345.722,214854300
10305065,1410677434.13,214717063
10305065,1410677641.644,214717061
10393920,1410352862.988,214857167
10393920,1410352864.152,214857167
10388625,1410518272.899,214650508
10388625,1410518427.733,214650508
10388625,1410518452.074,214650508
10388625,1410518479.502,214650508
10384770,1410675071.305,214854536
10384770,1410675185.793,214854075
10384770,1410675512.18,214857167
10384770,1410675536.667,214854227
10384770,1410675603.729,214854230
10384770,1410675634.311,214854335
10384770,1410675821.53,214854581
10384770,1410675833.136,214854532
10384770,1410675838.816,214853925
10384770,1410676152.849,214854819
10384770,1410676229.098,214853081
10384770,1410676250.331,214851757
10384770,1410676450.794,214538820
10384770,1410676573.23,214677757
10384770,1410676682.797,214853887
10485585,1410683363.436,214652216
10485585,1410683466.604,214556218
10485585,1410683510.728,214851125
10482545,1410514792.555,214704180
10482545,1410514939.795,214648590
10453380,1410328496.756,214854547
10453380,1410328598.136,214854345
10735380,1410619745.964,214854345
10735380,1410619799.234,214577334
10629640,1410337364.572,214854510
10629640,1410337407.618,214854262
10629640,1410337438.85,214684785
10629640,1410337554.752,214854549
10629640,1410337585.982,214854495
10629640,1410337728.244,214684785
10629640,1410337798.724,214854510
10629640,1410337848.552,214854510
10574000,1410779380.45,214854497
10574000,1410779390.637,214854770
10574000,1410779409.245,214850752
10574000,1410779423.722,214850735
10574000,1410779437.464,214844368
10574005,1410551586.06,214853878
10574005,1410551626.258,214859825
10574005,1410553918.877,214853878
10563910,1410556720.797,214853113
10563910,1410556759.882,214854536
10563910,1410556802.996,214854352
10563910,1410556825.646,214854577
10563910,1410556995.449,214853855
10606840,1410609820.067,214854352
10606840,1410609851.659,214819577
10606840,1410609943.45,214684785
10606840,1410609966.493,214853726
10606840,1410610001.906,214845583
10606840,1410610040.725,214854549
10606840,1410610063.628,214853930
10586525,1410652893.888,214854354
10586525,1410652943.932,214556218
10586525,1410652998.856,214854860
10586525,1410653063.366,214850040
10519205,1410683870.468,214854212
10519205,1410684133.227,214705757
10528390,1410348353.312,214853244
10528390,1410348531.401,214854300
10528390,1410348632.852,214854300
10528390,1410348727.668,214854585
10528390,1410348777.285,214854547
10528390,1410348895.459,214819577
10528390,1410348948.645,214819577
10528390,1410348995.565,214849464
10528390,1410349139.236,214854510
10528390,1410349189.757,214567329
10528390,1410349255.277,214567215
11176855,1411102358.673,214853090
11176855,1411102398.305,214569727
11176855,1411102523.567,214853072
11085360,1411120738.09,214854257
11085360,1411120747.49,214854080
11085360,1411120784.996,214854257
11085360,1411120820.085,214854343
11085360,1411120952.406,214854313
11085360,1411121026.528,214854343
11085360,1411121044.247,214854221
11085360,1411121076.561,214854343
11085360,1411121208.458,214546102
11085360,1411121299.983,214854330
11034535,1411193839.831,214717061
11034535,1411194183.973,214717061
11034535,1411194197.81,214717061
11034535,1411194249.616,214717061
11034535,1411194286.988,214717061
10784375,1410815892.768,214854860
10784375,1410815939.857,214854731
11259485,1411807992.009,214854523
11259485,1411808100.504,214511092
11259485,1411808127.732,214854523
11259485,1411808201.264,214665174
11428795,1411616964.026,214857257
11428795,1411616988.148,214857562
11428795,1411617057.204,214648252
11421050,1411986217.736,214540301
11421050,1411989133.919,214540301
11351235,1411859444.796,214858856
11351235,1411859490.37,214690775
11351235,1411859569.088,214859034
11351235,1411859674.865,214696532
11307180,1411561632.848,214854332
11307180,1411561635.071,214854332
11307180,1411562023.558,214850735
11307180,1411562183.696,214854720
11307180,1411562186.084,214854720
